기준일자,정류소 명,정류소 번호,정류소 ID,권역,행정동 명,X 좌표,위도,Y 좌표,경도
2022-05-16,당하동탑스빌아파트,42639,168000639,서구,당하동,171065.0837,126.67317,454328.0386,37.59080727
2022-05-16,당하동행정복지센터,42886,168001014,서구,당하동,171099.2912,126.6735538,454417.6866,37.59161605
2022-05-16,당하마트,42618,168000618,서구,원당동,173132.8946,126.6966059,453696.1977,37.58517737
2022-05-16,당하마트,42619,168000619,서구,원당동,173153.844,126.6968425,453710.0031,37.58530236
2022-05-16,당하메디칼,42402,168000402,서구,당하동,171383.4389,126.6767694,454458.8816,37.5919961
2022-05-16,당하초등학교,42396,168000396,서구,당하동,171398.9739,126.6769513,454307.4971,37.59063266
2022-05-16,당하초등학교,42399,168000399,서구,당하동,171411.6323,126.6770934,454336.5028,37.59089438
2022-05-16,당하탑스빌아파트,42393,168000393,서구,당하동,171155.1629,126.6741961,454170.697,37.58939251
2022-05-16,당하푸르지오,42403,168000403,서구,당하동,171400.1354,126.676958,454472.354,37.59211801
2022-05-16,당하풍림아이원2차,42661,168000661,서구,마전동,171220.9497,126.6749109,454934.3044,37.59627444
2022-05-16,당하풍림아이원2차,42662,168000662,서구,마전동,171246.695,126.6752027,454927.8521,37.59621712
2022-05-16,대경화성,39789,165000789,남동구,논현고잔동,172522.5821,126.6905161,431772.0216,37.38762522
2022-05-16,대경화성,39790,165000790,남동구,논현고잔동,172507.9013,126.6903513,431744.6173,37.38737787
2022-05-16,대공원고가(미정차),66009,277103204,코드정보 없음,부림동,200004.4244,127.0008394,437661.0877,37.44109533
2022-05-16,대공원고가(미정차),66008,277103205,코드정보 없음,문원동,200049.8182,127.0013523,437668.3908,37.44116113
2022-05-16,대곶사거리,80008,232000283,코드정보 없음,대곶면,163170.3668,126.5834463,461012.8823,37.6507523
2022-05-16,대곶사거리,80009,232000273,코드정보 없음,대곶면,163191.7623,126.5836896,460996.5572,37.65060608
2022-05-16,대기이에스티,39013,165000013,남동구,논현고잔동,171691.6937,126.6811104,432383.4154,37.39310884
2022-05-16,대덕강업앞,42760,168000760,서구,오류왕길동,168983.3073,126.6496039,454220.2141,37.58976789
2022-05-16,대덕강업앞,42759,168000759,서구,오류왕길동,168971.4212,126.6494681,454248.2315,37.59001992
2022-05-16,대동1차후문(종점),40553,166000553,부평구,갈산2동,175646.8549,126.7253393,445536.7086,37.51173202
2022-05-16,대동도어(주),39984,165000984,연수구,송도3동,169289.5597,126.6541308,428853.8315,37.36123065
2022-05-16,대동도어(주),39983,165000983,연수구,송도3동,169312.4488,126.6543903,428826.0376,37.36098098
2022-05-16,대동아파트,39474,165000474,남동구,만수3동,176663.042,126.7370034,440169.7013,37.46340207
2022-05-16,대동아파트,41172,167000172,계양구,작전서운동,177140.7687,126.7421609,447951.8229,37.53353016
2022-05-16,대동아파트,37504,163000504,미추홀구,학익1동,170461.939,126.6670138,437613.6421,37.44019455
2022-05-16,대동아파트,41173,167000173,계양구,계산4동,177259.9699,126.7435105,447920.5495,37.53325134
2022-05-16,대동아파트,37042,163000042,미추홀구,학익1동,170464.6802,126.6670459,437583.6381,37.4399243
2022-05-16,대동아파트,39473,165000473,남동구,만수3동,176650.1067,126.7368573,440165.7362,37.46336602
2022-05-16,대동아파트,40569,166000569,부평구,갈산2동,175701.8064,126.7259569,445655.9012,37.51280738
2022-05-16,대동아파트,38345,164000345,연수구,동춘2동,170696.2982,126.6698164,433727.6493,37.40518939
2022-05-16,대동아파트,39256,165000256,남동구,만수3동,176564.0414,126.735953,438015.8238,37.44399321
2022-05-16,대동아파트,38128,164000128,연수구,연수2동,171878.1273,126.6831328,434559.8626,37.41272431
2022-05-16,대동아파트,42304,168000304,서구,연희동,171810.9251,126.6818097,449267.04,37.54523217
2022-05-16,대동아파트,42306,168000306,서구,연희동,171828.0663,126.6820027,449291.8653,37.54545636
2022-05-16,대동아파트,40491,166000491,부평구,부평5동,176339.2611,126.7331978,444698.5709,37.50419855
2022-05-16,대동아파트 9동,38683,164000685,연수구,동춘동,,0,,0
2022-05-16,대동아파트상가,40555,166000555,부평구,갈산2동,175684.4543,126.7257636,445564.3644,37.51198219
2022-05-16,대동아파트정문앞,40277,210000475,부평구,부개2동,177145.8925,126.7423703,443091.4073,37.48973853
2022-05-16,대동아파트후문,41137,167000137,계양구,작전서운동,177135.2405,126.7421075,447658.5381,37.53088757
2022-05-16,대동어린이집,40279,166000279,부평구,부개2동,176598.6636,126.7361754,443321.8176,37.49180078
2022-05-16,대동월드,38116,164000116,연수구,연수2동,171707.1799,126.6812024,434545.9945,37.41259415
2022-05-16,대동특수철강,39049,165000049,남동구,논현고잔동,172832.9497,126.6939705,433136.064,37.39992444
2022-05-16,대룡2리마을회관앞,90026,169001026,강화군,교동면,136890.7771,126.2844272,475359.2266,37.77856677
2022-05-16,대룡2리마을회관앞,90027,169001027,강화군,교동면,136899.0641,126.2845211,475361.7764,37.77859032
2022-05-16,대룡시장,90020,169001020,강화군,교동면,136508.3469,126.2800222,476093.5578,37.78515575
2022-05-16,대룡시장,90021,169001021,강화군,교동면,136545.461,126.2804445,476081.9114,37.78505341
2022-05-16,대륭맨숀,40247,166000247,부평구,산곡2동,173660.7218,126.702921,444258.0358,37.5001567
2022-05-16,대륭맨숀,40242,166000242,부평구,부평3동,173627.5639,126.7025476,444214.5739,37.49976417
2022-05-16,대림3차아파트301동앞,38684,164000686,연수구,동춘동,170368.9284,126.6661084,433991.4571,37.40755586
2022-05-16,대림3차아파트301동앞,38681,164000683,연수구,동춘1동,170350.3713,126.6658991,433983.6273,37.40748472
2022-05-16,대림아파트,38607,164000607,연수구,동춘1동,170483.3152,126.6674019,433951.5503,37.40719996
2022-05-16,대림아파트,38257,164000257,연수구,연수3동,172762.9025,126.693103,435205.1233,37.41856459
2022-05-16,대림아파트,37053,163000053,미추홀구,용현5동,167722.1733,126.6360073,438711.5127,37.44999458
2022-05-16,대림아파트,42610,168000610,서구,오류왕길동,169432.2265,126.6546356,455441.4823,37.60078617
2022-05-16,대림아파트,37054,163000054,미추홀구,용현5동,167740.7986,126.6362177,438712.0268,37.44999986
2022-05-16,대림아파트,42609,168000609,서구,오류왕길동,169418.9889,126.6544844,455472.9024,37.60106881
2022-05-16,대림아파트,40382,166000382,부평구,부평1동,174842.2792,126.7162745,444505.8443,37.50242244
2022-05-16,대림아파트,38606,164000606,연수구,동춘1동,170499.0113,126.6675786,433967.2463,37.40734188
2022-05-16,대림아파트후문,40397,166000397,부평구,부평3동,175068.729,126.7188345,444533.5065,37.50267783
2022-05-16,대매도랑교(미정차),35847,161000847,중구,운서동,149904.215,126.434849,435756.6175,37.42257781
2022-05-16,대명아파트,37537,163000537,미추홀구,주안2동,170854.8108,126.6713754,439575.0725,37.45787935
2022-05-16,대명초교,80002,232000451,코드정보 없음,대곶면,160468.9006,126.5528672,460418.94,37.64528874
2022-05-16,대명초교,80003,232000470,코드정보 없음,대곶면,160525.9822,126.5535114,460467.0251,37.64572442
2022-05-16,대문리고개입구,43546,169000546,강화군,선원면,154570.6688,126.4854755,469429.8673,37.72619814
2022-05-16,대문목재,89206,168001206,서구,신현원창동,165543.7319,126.6111185,444474.4776,37.50183913
2022-05-16,대문목재,89207,168001207,서구,신현원창동,165543.0568,126.6111123,444443.425,37.50155933
2022-05-16,대문촌마을,90058,169001058,강화군,선원면,154753.4363,126.4875917,468737.8426,37.71997255
2022-05-16,대문촌마을,90059,169001059,강화군,선원면,154695.4363,126.4869341,468734.8426,37.71994266
2022-05-16,대보아파트,40658,166000658,부평구,삼산1동,176766.2833,126.7379779,446254.3644,37.51822693
2022-05-16,대보아파트,40651,166000651,부평구,삼산1동,176707.7411,126.7373183,446171.0709,37.51747498
2022-05-16,대부고교차로,18388,217000427,기타,대부동,162446.2626,126.577533,416059.8212,37.24570402
2022-05-16,대부관광호텔,62040,217000546,코드정보 없음,대부동,161998.1032,126.5722553,420495.0499,37.28564766
2022-05-16,대부도서관,18389,217000429,기타,대부동,162982.8614,126.5836035,415601.2787,37.24159398
2022-05-16,대부도서관,18391,217000441,기타,대부동,162983.5175,126.58361,415620.8209,37.24177009
2022-05-16,대부동행정복지센터,62011,217000395,코드정보 없음,대부동,163084.4999,126.5847424,415734.8379,37.24280141
2022-05-16,대부동행정복지센터,62012,217000396,코드정보 없음,대부동,163099.316,126.5849092,415737.66,37.24282742
2022-05-16,대부중고등학교,62028,217000391,코드정보 없음,대부동,162476.0698,126.5778637,416164.2299,37.24664596
2022-05-16,대부중고등학교,62027,217000392,코드정보 없음,대부동,162399.5981,126.5770006,416188.4735,37.24686131
2022-05-16,대부파출소앞,62036,217000393,코드정보 없음,대부동,162774.5715,126.5812335,416054.7103,37.24567116
2022-05-16,대부파출소앞,62042,217000394,코드정보 없음,대부동,162778.4199,126.5812755,416080.3661,37.24590248
2022-05-16,대사마을,43948,169000948,강화군,화도면,152005.3755,126.4571912,457085.0924,37.6148492
2022-05-16,대사마을,43947,169000947,강화군,화도면,151994.1238,126.4570625,457104.1431,37.61502025
2022-05-16,대산-기점,90259,169001259,강화군,강화읍,174452.8052,126.711367,458907.3329,37.63216581
2022-05-16,대산-종점,90261,169001261,강화군,강화읍,174466.9109,126.7115269,458905.489,37.63214959
2022-05-16,대산-회차,90260,169001260,강화군,강화읍,174508.1701,126.712014,458340.8696,37.6270637
2022-05-16,대산1리 마을회관,90368,169001368,강화군,강화읍,,0,,0
2022-05-16,대산1리 삼거리,90367,169001367,강화군,강화읍,,0,,0
2022-05-16,대산2리 마을회관,90365,169001365,강화군,강화읍,,0,,0
2022-05-16,대산리 고인돌 앞,90364,169001364,강화군,강화읍,,0,,0
2022-05-16,대산리 돌모루,90369,169001369,강화군,강화읍,,0,,0
2022-05-16,대상스틸,89007,168001001,서구,불로대곡동,171588.7119,126.6790122,456553.3792,37.61087325
2022-05-16,대성베르힐아파트(가정성당),89241,168001241,서구,신현원창동,170209.7191,126.6637932,446756.6536,37.5225637
2022-05-16,대성베르힐아파트(가정성당),89240,168001240,서구,신현원창동,170175.9469,126.6634099,446787.5472,37.52284095
2022-05-16,대성유니드아파트,40675,166000675,부평구,갈산1동,176242.0993,126.7320319,446768.8041,37.52284858
2022-05-16,대성유니드아파트,40674,166000674,부평구,갈산1동,176243.8511,126.7320522,446752.3644,37.5227005
2022-05-16,대신아파트,41406,167000406,계양구,효성1동,174467.9586,126.7119341,447585.0339,37.53015518
2022-05-16,대신철강,42859,168000859,서구,오류왕길동,169663.9453,126.6573125,454166.8388,37.58930972
2022-05-16,대신합성,39081,165000081,남동구,논현고잔동,173821.3234,126.705104,433949.4926,37.40728195
2022-05-16,대야초교.ABC학습타운입구,70017,224000555,코드정보 없음,대야동,181112.9377,126.7873495,438311,37.44675706
2022-05-16,대야초교.ABC학습타운입구,70020,224000548,코드정보 없음,대야동,181143.481,126.7876931,438373.6942,37.44732256
2022-05-16,대양자동차학원,35073,161000073,중구,연안동,165363.7258,126.6093314,439198.2788,37.45429484
2022-05-16,대우삼환아파트,38591,164000591,연수구,동춘2동,171317.9086,126.6768392,433673.7162,37.40472294
2022-05-16,대우삼환아파트,38078,164000078,연수구,동춘3동,171360.7798,126.6773119,433970.1193,37.40739486
2022-05-16,대우실업,41505,167000505,계양구,계양1동,177573.6506,126.7468866,453558.3019,37.58405411
2022-05-16,대우실업,41485,167000485,계양구,계양1동,177577.3218,126.7469283,453553.7129,37.58401286
2022-05-16,대우아파트,40340,166000340,부평구,부평1동,175072.8133,126.7188928,444176.1088,37.49945783
2022-05-16,대우아파트,40321,166000321,부평구,부평1동,175046.0322,126.7185918,444122.8075,37.49897687
2022-05-16,대우아파트,38208,164000208,연수구,연수2동,172379.9623,126.6887845,435007.1385,37.41676939
2022-05-16,대우아파트,38206,164000206,연수구,연수3동,172319.8446,126.6881056,435002.9698,37.41673003
2022-05-16,대우아파트,40488,166000488,부평구,청천2동,173988.5723,126.7065791,445653.7459,37.51274117
2022-05-16,대우일렉트로닉스,37462,163000462,미추홀구,용현5동,168527.3724,126.6451341,438074.8322,37.44428594
2022-05-16,대우일렉트로닉스,37463,163000463,미추홀구,학익1동,168467.1557,126.6444554,438033.1684,37.4439085
2022-05-16,대우자동차운전학원,42263,168000263,서구,검암경서동,168846.7753,126.6482704,449230.9153,37.54481113
2022-05-16,대우자동차운전학원,42262,168000262,서구,검암경서동,168821.3226,126.6479824,449231.0751,37.5448117
2022-05-16,대우재아파트,39703,165000703,남동구,구월3동,173268.7786,126.6986767,439088.1906,37.45356564
2022-05-16,대우재아파트,39702,165000702,남동구,구월3동,173342.8336,126.6995132,439098.6832,37.45366232
2022-05-16,대우푸르지오,42405,168000405,서구,마전동,171379.1349,126.6767127,454663.1351,37.59383623
2022-05-16,대우푸르지오,42842,168000842,서구,청라2동,168150.5089,126.6404387,448152.2455,37.53506875
2022-05-16,대우푸르지오,42407,168000407,서구,당하동,171442.042,126.677426,454636.4628,37.59359788
2022-05-16,대우푸르지오복합상가,39605,165000605,남동구,논현고잔동,175746.531,126.7268712,433268.1039,37.40119512
2022-05-16,대우풍림아파트,42502,168000502,서구,마전동,171575.3146,126.6789335,454675.7098,37.59395562
2022-05-16,대우하나아파트,89073,168001073,서구,가정2동,172032.2943,126.6844023,446969.1562,37.52453546
2022-05-16,대우하나아파트,89074,168001074,서구,가정2동,172028.9954,126.6843663,446932.4165,37.52420434
2022-05-16,대웅실업앞,92003,165001003,남동구,간석3동,174945.9201,126.7175671,440970.4297,37.47057154
2022-05-16,대원정밀,39475,165000475,남동구,간석2동,175161.4119,126.7200095,440782.821,37.46888703
2022-05-16,대월초등학교,90095,169001095,강화군,강화읍,155189.2779,126.4922431,473467.62,37.76260579
2022-05-16,대월초등학교,90094,169001094,강화군,강화읍,155195.5796,126.4923138,473480.5736,37.7627228
2022-05-16,대은교회,42143,168000143,서구,석남2동,170952.5974,126.672276,444753.4615,37.50453903
2022-05-16,대인고등학교,42345,168000345,서구,검암경서동,171417.2344,126.6772998,450677.6101,37.55792893
2022-05-16,대인고등학교,42344,168000344,서구,연희동,171445.8385,126.6776273,450582.2957,37.55707106
2022-05-16,대일엠앤쿡,39059,165000059,남동구,논현고잔동,173117.4696,126.6971795,433251.0978,37.40096921
2022-05-16,대장간마을,43703,169000703,강화군,선원면,154207.097,126.4814832,467341.0599,37.70736137
2022-05-16,대정,90118,169001118,강화군,내가면,144448.7251,126.3708267,467336.4378,37.70677977
2022-05-16,대정,90117,169001117,강화군,내가면,144450.4542,126.3708457,467343.6426,37.70684478
2022-05-16,대주아파트,42469,168000469,서구,검단1동,170621.3614,126.6680661,456315.3204,37.60869797
2022-05-16,대주파크빌,42466,168000466,서구,검단1동,170530.2448,126.6670304,456409.2717,37.60954152
2022-05-16,대진아파트,40415,166000415,부평구,청천2동,174696.9463,126.7146213,444782.5302,37.50491137
2022-05-16,대진아파트,41414,167000414,계양구,작전2동,175218.9669,126.7204389,447334.7056,37.52792029
2022-05-16,대진아파트,41047,167000047,계양구,작전2동,175171.27,126.7198989,447346.2567,37.52802307
2022-05-16,대청3리물량장,44058,170000058,옹진군,대청면,,0,,0
2022-05-16,대청7리소방서,44060,170000060,옹진군,대청면,,0,,0
2022-05-16,대청초.중.고등학교앞,44061,170000061,옹진군,대청면,,0,,0
2022-05-16,대촌,43393,169000393,강화군,화도면,147043.1951,126.4007852,459927.0208,37.64018037
2022-05-16,대촌,43545,169000545,강화군,화도면,146994.0881,126.40025,459636.3208,37.63755854
2022-05-16,대촌마을,41663,167000663,계양구,계양1동,175685.2381,126.7255608,451941.2243,37.56943657
2022-05-16,대토단지앞,39813,165000813,남동구,만수4동,176747.4638,126.7379973,438916.3599,37.45211165
2022-05-16,대한솔루션알앤디센터,39557,165000557,남동구,남촌도림동,173634.6745,126.7029546,435103.1592,37.41767118
2022-05-16,대한제당,35169,161000169,중구,북성동,164946.4577,126.6044877,441882.1188,37.47846002
2022-05-16,대한제당,35220,161000220,중구,북성동,164964.8016,126.604695,441882.8965,37.47846772
2022-05-16,대현목재,89205,168001205,서구,신현원창동,165250.0821,126.6077861,444719.5233,37.50403592
2022-05-16,대화초등학교,37397,163000397,미추홀구,도화23동,170586.5027,126.668298,440698.8465,37.46799592
2022-05-16,대화초등학교,37399,163000399,미추홀구,도화23동,170556.9637,126.667963,440726.2592,37.46824197
2022-05-16,대흥,43194,169000194,강화군,양도면,151250.0908,126.4483707,461074.0149,37.65074708
2022-05-16,대흥,43591,169000591,강화군,양도면,151253.3259,126.448408,461064.3096,37.65065981
2022-05-16,대흥식당,35689,161000689,중구,운북동,159393.1794,126.5414576,446381.8591,37.5187737
2022-05-16,대흥식당,35688,161000688,중구,운북동,159393.8891,126.5414643,446405.6427,37.51898801
2022-05-16,더리미경로당,43363,169000363,강화군,선원면,156842.4348,126.5112523,469283.8772,37.72499285
2022-05-16,더리미경로당,43731,169000731,강화군,선원면,156857.0298,126.5114167,469303.3287,37.72516878
2022-05-16,더리미미술관,43962,169000962,강화군,선원면,156614.042,126.5086529,469430.6944,37.72630477
2022-05-16,더리미미술관,43961,169000961,강화군,선원면,156622.1499,126.5087446,469435.5184,37.72634861
2022-05-16,더리미장어마을,43864,169000864,강화군,선원면,157079.0439,126.5139225,469513.5654,37.72707331
2022-05-16,더리미장어마을,43680,169000680,강화군,선원면,157003.5668,126.5130858,469183.8973,37.72409969
2022-05-16,더샵그린스퀘어105동,92021,165001021,연수구,송도3동,169041.4474,126.651286,429906.4997,37.37070696
2022-05-16,더샵그린스퀘어107동,92022,165001022,연수구,송도3동,169020.6918,126.651056,429804.1053,37.36978369
2022-05-16,더샵그린애비뉴,38486,164000486,연수구,송도2동,168721.3584,126.6475398,433038.9995,37.39892
2022-05-16,더샵그린애비뉴,38510,164000510,연수구,송도2동,168870.3748,126.6492193,433121.1413,37.39966513
2022-05-16,더샵그린애비뉴,38511,164000511,연수구,송도2동,168872.1316,126.6492407,433083.3683,37.39932485
2022-05-16,더샵그린워크1단지,38495,164000495,연수구,송도2동,168131.4896,126.6408812,432968.7857,37.39826725
2022-05-16,더샵부평센트럴시티(101동),40061,166000061,부평구,십정2동,173552.4868,126.7017872,441752.0496,37.47757497
2022-05-16,더샵부평센트럴시티(101동),40065,166000065,부평구,십정1동,173566.841,126.7019469,441825.9624,37.47824132
2022-05-16,더샵센트럴시티204동,92020,165001020,연수구,송도3동,168860.1816,126.6492326,430075.3121,37.37222188
2022-05-16,더샵센트럴시티205동,92019,165001019,연수구,송도3동,168894.7743,126.6496196,430159.7183,37.37298355
2022-05-16,더샵엑스포빌리지,38480,164000480,연수구,송도2동,168375.9212,126.6436272,433306.3449,37.40131703
2022-05-16,더샵퍼스트파크13단지,38602,164000602,연수구,송도4동,167213.5523,126.6305618,431906.2085,37.3886614
2022-05-16,더샵퍼스트파크13단지,38601,164000601,연수구,송도4동,167235.0042,126.6308051,431883.0405,37.38845342
2022-05-16,더샵하버뷰,38485,164000485,연수구,송도2동,168687.7182,126.6471601,433035.2459,37.39888505
2022-05-16,더샵하버뷰,38487,164000487,연수구,송도2동,168443.6571,126.6444184,432694.6989,37.39580844
2022-05-16,더샵하버뷰(D13),38466,164000466,연수구,송도2동,168725.8096,126.6475952,432918.4475,37.39783398
2022-05-16,더샵하버뷰(D13),38453,164000453,연수구,송도2동,168653.5572,126.6467813,432870.2163,37.39739698
2022-05-16,더샵하버뷰(D14),38454,164000454,연수구,송도2동,168581.1599,126.6459673,432784.7374,37.39662436
2022-05-16,더샵하버뷰14단지,38504,164000504,연수구,송도2동,168582.0176,126.6459784,432753.4886,37.39634284
2022-05-16,더월드스테이트2단지,37657,163000657,미추홀구,주안6동,173052.5366,126.6961975,440051.8826,37.46224215
2022-05-16,더월드스테이트후문,37422,163000422,미추홀구,주안6동,172770.0126,126.6929996,440172.8927,37.46332415
2022-05-16,더포레스트아파트,39877,165000877,남동구,서창2동,177285.0624,126.7441511,436384.1196,37.42930959
2022-05-16,더포레스트아파트,39876,165000876,남동구,서창2동,177317.5653,126.7445183,436387.3699,37.42933967
2022-05-16,더프라우,38410,164000410,연수구,송도2동,169039.346,126.6511395,432836.6077,37.39710715
2022-05-16,더필립요양병원,40461,166000461,부평구,부평5동,176154.7473,126.7311151,444573.0681,37.50306303
2022-05-16,덕고개삼거리,43723,169000723,강화군,양사면,148179.3072,126.4123907,477691.9411,37.80029242
2022-05-16,덕고개삼거리,43750,169000750,강화군,양사면,148165.6457,126.4122336,477718.9341,37.80053483
2022-05-16,덕골,43397,169000397,강화군,화도면,147826.8445,126.4097023,459384.2433,37.6353352
2022-05-16,덕골,43399,169000399,강화군,화도면,147872.852,126.4102251,459362.2001,37.63513922
2022-05-16,덕교3거리,35012,161000012,중구,용유동,147232.0651,126.4045233,437706.5306,37.43999721
2022-05-16,덕교동,35259,161000259,중구,운서동,148829.6308,126.4226851,436112.8123,37.42572819
2022-05-16,덕교동,35005,161000005,중구,용유동,148919.9487,126.423683,436437.5967,37.42865937
2022-05-16,덕교동,35003,161000003,중구,용유동,148871.773,126.4231446,436352.4289,37.42788938
2022-05-16,덕교삼거리,35214,161000214,중구,용유동,147222.6517,126.4044147,437737.0956,37.44027205
2022-05-16,덕신고등학교(강화읍교회),90228,169001228,강화군,강화읍,153548.235,126.4737168,471956.9429,37.74891384
2022-05-16,덕신고등학교(강화읍교회),90229,169001229,강화군,강화읍,153554.9556,126.4737946,471931.9468,37.74868898
2022-05-16,덕유마을.설악마을,55073,210000064,코드정보 없음,중1동,179549.6397,126.7694919,445177.0806,37.50858676
2022-05-16,덕음,43657,169000657,강화군,양사면,147654.2822,126.4064132,477918.4308,37.80230292
2022-05-16,덕응,43983,169000983,강화군,양사면,147626.2822,126.4060827,478093.4308,37.80387789
2022-05-16,덕응,43986,169000986,강화군,양사면,147609.2822,126.40589,478087.9308,37.80382737
2022-05-16,덕정가든,43173,169000173,강화군,불은면,152090.6693,126.4575581,466205.6449,37.69702382
2022-05-16,덕정가든,43296,169000296,강화군,불은면,152099.3856,126.4576587,466178.2281,37.69677727
2022-05-16,덕진사거리,90310,169001310,강화군,불은면,157579.3888,126.5200946,460987.2484,37.65027983
2022-05-16,덕진사거리,43870,169000870,강화군,불은면,157658.6037,126.5209742,461297.0991,37.65307507
2022-05-16,덕진진,43637,169000637,강화군,불은면,157668.3607,126.5210837,461316.538,37.65325066
2022-05-16,덕진진,43672,169000672,강화군,불은면,157680.7604,126.5212248,461305.7903,37.6531544
2022-05-16,덕창기계,39723,165000723,남동구,논현고잔동,172282.518,126.6878074,431716.4996,37.38711781
2022-05-16,덕포리,43006,169000006,강화군,화도면,151354.4002,126.4497028,458820.9448,37.63045392
2022-05-16,덕포리,43100,169000100,강화군,화도면,151358.7843,126.4497516,458834.4171,37.63057552
2022-05-16,덕하교앞,43727,169000727,강화군,양사면,151419.2833,126.4490686,479309.7051,37.81504522
2022-05-16,덕하교앞,43449,169000449,강화군,양사면,151429.8027,126.4491877,479315.4785,37.81509779
2022-05-16,덕화2리,43730,169000730,강화군,양사면,149513.8791,126.4274611,478871.4083,37.81099311
2022-05-16,덕화2리,43468,169000468,강화군,양사면,149522.0246,126.4275542,478862.5956,37.81091417
2022-05-16,덕화2리마을회관,43923,169000923,강화군,양사면,149747,126.4300949,479064,37.81274105
2022-05-16,덕화2리마을회관,43924,169000924,강화군,양사면,149778,126.4304457,479081,37.81289592
2022-05-16,덕화3리마을회관,43609,169000609,강화군,양사면,150353.3294,126.4369979,478806.4234,37.81045373
2022-05-16,덕화3리입구,43469,169000469,강화군,양사면,149962.0276,126.4325308,479150.0566,37.81352816
2022-05-16,덕화3리입구,43729,169000729,강화군,양사면,149951.2285,126.4324085,479144.0689,37.81347363
2022-05-16,덕화교회앞,90399,169001399,강화군,양사면,149996.2453,126.4329593,478571.7636,37.80832016
2022-05-16,덕화교회앞,90398,169001398,강화군,양사면,149990.7799,126.4328975,478567.9108,37.80828515
2022-05-16,도간마을,43664,169000664,강화군,하점면,149866.0978,126.4316847,475634.6078,37.78185193
2022-05-16,도간마을,43612,169000612,강화군,하점면,149833.4782,126.4313161,475611.4492,37.7816415
2022-05-16,도감말,43733,169000733,강화군,선원면,156117.6361,126.5030199,469470.4596,37.72663935
2022-05-16,도감말,43754,169000754,강화군,선원면,156105.9068,126.502888,469451.1629,37.72646494
2022-05-16,도곡한신아파트,23504,122000381,기타,도곡1동,203570.9336,127.0411652,442774.3833,37.48715969
2022-05-16,도담공원.푸르지오더베뉴,89397,168001397,서구,아라동,174481.3731,126.7118241,455089.951,37.59777316
2022-05-16,도담공원.푸르지오더베뉴,89398,168001398,서구,아라동,174486.1349,126.711877,455120.3911,37.59804755
2022-05-16,도두리마을,41565,167000565,계양구,작전서운동,177093.4453,126.741636,447616.1564,37.53050468
2022-05-16,도두리마을,41566,167000566,계양구,작전서운동,176994.4746,126.7405154,447646.6938,37.53077735
2022-05-16,도리JC(미정차),70209,224000209,코드정보 없음,목감동,186295.0883,126.8460125,432915.1551,37.3982317
2022-05-16,도리JC(미정차),70203,277103141,코드정보 없음,목감동,186515.3496,126.8484974,433059.9033,37.39953914
2022-05-16,도리JC(미정차),70218,224000218,코드정보 없음,목감동,186698.1104,126.8505623,433016.1264,37.39914736
2022-05-16,도리JC(미정차),70215,277103140,코드정보 없음,목감동,186430.3893,126.8475369,433112.9444,37.4000158
2022-05-16,도림동고개,39160,165000160,남동구,남촌도림동,176282.314,126.732844,435699.7196,37.42311794
2022-05-16,도림동고개,39161,165000161,남동구,남촌도림동,176268.6286,126.7326901,435678.0145,37.42292202
2022-05-16,도림동입구,39140,165000140,남동구,남촌도림동,174220.2146,126.7095565,435460.3394,37.42090589
2022-05-16,도림동입구,39141,165000141,남동구,남촌도림동,174190.319,126.709218,435482.8522,37.42110789
2022-05-16,도림아이파크아파트,39155,165000155,남동구,남촌도림동,176062.637,126.7303684,435512.4976,37.4214254
2022-05-16,도림육교,39154,165000154,남동구,남촌도림동,176050.651,126.730234,435481.4774,37.4211456
2022-05-16,도림주공1단지,39153,165000153,남동구,남촌도림동,176068.6151,126.7304421,435322.856,37.41971688
2022-05-16,도림주공1단지,39152,165000152,남동구,남촌도림동,176042.7017,126.7301489,435336.8527,37.41984232
2022-05-16,도림주공208동,39142,165000142,남동구,남촌도림동,175824.3579,126.7276915,435055.9206,37.41730543
2022-05-16,도림주공208동,39143,165000143,남동구,남촌도림동,175852.65,126.7280116,435041.4508,37.4171758
2022-05-16,도림주공2단지,39146,165000146,남동구,남촌도림동,175927.6888,126.728855,435172.5557,37.41835901
2022-05-16,도림주공2단지,39149,165000149,남동구,남촌도림동,175942.3292,126.7290182,435239.0359,37.41895838
2022-05-16,도림주철관1공장,89307,168001307,서구,검암경서동,168738.7287,126.6470114,450084.9226,37.55250185
2022-05-16,도림주철관공업(주),42293,168000293,서구,검암경서동,168736.148,126.646976,450229.384,37.55380332
2022-05-16,도림포도원,39151,165000151,남동구,남촌도림동,175449.7761,126.7234433,435560.5458,37.42184223
2022-05-16,도림포도원,39150,165000150,남동구,남촌도림동,175384.2027,126.7227035,435531.3543,37.42157747
2022-05-16,도원고개(도원역),36001,162000001,동구,금창동,168182.7736,126.6411203,440844.9087,37.46923218
2022-05-16,도원고개(동구청방향),36170,162000170,동구,금창동,168371.6868,126.6432454,441086.4813,37.47141521
2022-05-16,도원동행정복지센터,35180,161000180,중구,율목동,167964.7084,126.6386504,440957.5973,37.47023995
2022-05-16,도원동행정복지센터,36128,162000128,동구,금창동,168028.1442,126.639368,440945.1328,37.47012984
2022-05-16,도원동행정복지센터(앞),35798,161000798,중구,도원동,167895.2759,126.6378759,440719.7638,37.46809469
2022-05-16,도원동행정복지센터(앞),35788,161000788,중구,도원동,167876.5799,126.6376645,440720.9794,37.46810499
